Br,Cl,F,SO4,Ca,Mg,Sr,Cu,Co,Pb,Zn,Li,Na,K,Mn,Fe,Ba,cluster_true
0.0411341518220694,0.1527797553671033,0.0381120859332105,0.1055471832830167,0.0508986320049555,0.0523105170948488,0.0356069388394963,0.0201486158194236,0.0274913233619725,0.0191799520842244,0.0144886578124449,0.0581032004397578,0.1664446098976917,0.0387488495335741,0.0759102401930321,0.0614268426382359,0.0416684438749414,A
0.0619445922817634,0.086449191594859,0.0179919004008561,0.1203815265567134,0.1214861868581458,0.0483326260053375,0.0246692915137785,0.0115405843615563,0.0192932144006818,0.0067608236289983,0.0262195906139536,0.0750184242131874,0.159420694903896,0.0559020971189752,0.0927885766627747,0.0402355070067095,0.031565171877813,A
0.0483402028000843,0.1052330281894798,0.0167134612410445,0.1326009541654479,0.0358484970953056,0.1204778434970768,0.0122740627700581,0.0120848916994768,0.0201657683103303,0.0187951569088655,0.0088079752414016,0.0580807381182397,0.0889126899195682,0.052308842009074,0.1659555094323882,0.0481673221619669,0.055233056440191,A
0.0965157734085898,0.0830880438057885,0.0236115855363452,0.1261298685019614,0.0745450778559365,0.0833038300988396,0.0295011975471242,0.0104465080755366,0.0217636947598059,0.0244859653402061,0.0061174496004613,0.0470441294098055,0.1288644385137432,0.0743291650178883,0.0605291175704613,0.0827674176862435,0.026956737271262,A
0.0557935819545917,0.1009408816470128,0.020680086734717,0.086630475692558,0.0360050872974323,0.0290888918998383,0.0358485584211198,0.0052589690567679,0.0209292320119986,0.0127805705507286,0.0149454204856747,0.1028849750111364,0.1892932373013459,0.0790236239933823,0.0853787957314578,0.0781819923257226,0.0463356198845146,A
0.0368937213620699,0.0680951262173008,0.015488968666275,0.0965448686861637,0.1741735717815481,0.1323458277903725,0.0196754782349104,0.0109852312744388,0.0085196393743322,0.01376848028835,0.0180592710460923,0.1344213343373211,0.1399600494179551,0.0472351495798164,0.023832053684533,0.0339214592757935,0.0260797689827264,A
0.1294672860930877,0.08276184207072,0.0126800055661844,0.1663318018199956,0.0261698941859107,0.1004629438837364,0.0334998258754571,0.0345433443434445,0.0244369371991041,0.0317798263865777,0.0259786078540343,0.0637915864752299,0.0786738549897951,0.093113550273209,0.0197112713615257,0.0462155369024152,0.0303818847195715,A
0.06979875128149,0.1071242579594504,0.0196360496948105,0.0617237627295994,0.0681573543165321,0.0726159984539877,0.0394231253260221,0.0191015284423793,0.027214846097919,0.0125991324466712,0.0141634130668946,0.0435669712857101,0.1399619514001775,0.0605335080154981,0.1054581116123334,0.1070282846698103,0.0318929532007134,A
0.0954005159684448,0.0739792339662941,0.0364404730521904,0.1339621827869591,0.1006187712898734,0.0543357421784612,0.0412085069386342,0.0168334596769252,0.0189029199985802,0.012274324851041,0.0175754327808383,0.0409146624951107,0.0845721596436404,0.0620006428312085,0.0837882311773728,0.0974435039999539,0.0297492363644712,A
0.0386947773113626,0.1746106821955309,0.0228563716675776,0.0650751987308375,0.0649672548024823,0.0257888020898524,0.0245473184902287,0.0112508938692225,0.015002444166984,0.0249848408062866,0.0242196480325936,0.0621030004817018,0.1143980899811629,0.0312535729638069,0.1115932157265427,0.158085564181017,0.0305683245028094,A
0.0566762191530085,0.0520758257872562,0.0253572271800626,0.1728857742084741,0.0467089222928323,0.037780146192174,0.0380703259895782,0.012988887112746,0.008522117103087,0.0311914080377822,0.0074425320287766,0.0897168620932293,0.2052929333409961,0.0482458561492081,0.0320855686021371,0.1040812541653369,0.0308781405633141,A
0.0867221227936636,0.0564110203166428,0.0158786474225285,0.0522869348304372,0.0568517817171758,0.1068674361663094,0.0513831503749594,0.0188627226201815,0.022738098885895,0.0167738017390994,0.0158462308398829,0.0821385190527043,0.1029220767018871,0.0555577986846,0.0973478892960675,0.1203599112628337,0.0410518572951311,A
0.0453855041656416,0.1263220429872011,0.0119258551804518,0.0734150730828667,0.0547007311954136,0.1493573829151193,0.0207053196422652,0.0081928765835679,0.0201743736981471,0.0217622193220376,0.0173182307893549,0.0588286309407745,0.0923229983363037,0.0710711602678577,0.1656702080564072,0.0294194470011335,0.0334279458354555,A
0.0748799558955359,0.0977362098699486,0.0138442635095634,0.1050265287871417,0.0437025229940185,0.1090223767879516,0.0647849436773274,0.0183813343770489,0.0140234458022488,0.0222467827364212,0.017206625692835,0.0416748727445978,0.133595418827437,0.0548362857223719,0.0719132002742602,0.0772878846423724,0.0398373476589189,A
0.059683661736818,0.1076582343741992,0.0172193070957395,0.22409628444631,0.1002474125860042,0.0379399305160688,0.0358742482809311,0.0184574173177108,0.0265506739118301,0.0113852663395892,0.0138099743336304,0.0401430101996368,0.0787653619921627,0.0394685064833075,0.0788545123635081,0.0605070801409191,0.0493391178816336,A
0.065891965999637,0.1052177724534243,0.0229415913075737,0.0967198728285171,0.2066461319610055,0.0253536717568323,0.0371186238221106,0.0180287609320626,0.0144553289148393,0.0123119666507376,0.0167512088645179,0.0846558786345964,0.100974449847849,0.0577642653487582,0.0672873370652407,0.0460258465507773,0.0218553270615198,A
0.0659627284615336,0.0922842786318138,0.0112687467347663,0.0858131916729088,0.0444905779867441,0.0612096131789702,0.0593753833498277,0.0182682175243077,0.0234674622702103,0.0277191168012051,0.0069201785115155,0.099015970536838,0.1654559255374941,0.0760378968404232,0.0346165460938027,0.0747224197320214,0.0533717461356167,A
0.139418611718384,0.0512988318037545,0.0234632372638828,0.2297859591803522,0.0216431269230467,0.0154175444245713,0.0370837101726937,0.0122364156082318,0.0098621479841319,0.0263264843011131,0.0113960905653511,0.0293202327126022,0.0905845776864986,0.0778652007770445,0.1184340418215879,0.087284726727165,0.0185790603295882,A
0.0787266436895343,0.0901705032677886,0.016843724698308,0.0517991419953771,0.0556126840997944,0.0644107898964043,0.0633040211555863,0.0189257803052627,0.0174957794086105,0.0200160185325379,0.0211742118816802,0.1224026630532869,0.1215820738146404,0.0765260897951815,0.0527704679780688,0.0832456879433403,0.0449937184845972,A
0.0473438895561385,0.060925843836959,0.01418886941828,0.0324960699085284,0.251727646960966,0.0443432537209481,0.0414332714814729,0.0167307407026825,0.0150410094097723,0.0102635254624024,0.0108873821822278,0.0744517022196729,0.1489749018111527,0.0672741546359126,0.0841637042698216,0.0381408251143861,0.0416132093086757,A
0.1057116555293952,0.1241816092956959,0.0125292496055162,0.1279582983749369,0.0347956525093111,0.0385545950766542,0.0278123037728828,0.0120622520074797,0.0185750700293182,0.0340054782468586,0.0173794918277585,0.109020403187989,0.1423318092881428,0.0573815595921567,0.0315060641051773,0.0902809657043011,0.0159135418464248,A
0.0552683183862586,0.0938515564497681,0.0122323037212744,0.0945860675531253,0.1783962827281283,0.0231898680100642,0.0535860655148136,0.0130801601622952,0.0173349817855411,0.0147044319392632,0.0240295975131102,0.043107034641981,0.1608677853860095,0.0749657169399625,0.0451869111096626,0.053610424113562,0.0420024940451794,A
0.0826692274048374,0.0604068867191194,0.0217204273627858,0.0616014609587628,0.1541494342397589,0.0693705245939649,0.0213155934564227,0.0144695221093435,0.0160982884263676,0.0134267217703002,0.0147948968716838,0.0360523602631732,0.1132463248188192,0.0819536190499817,0.1410120990127298,0.0693831161774315,0.0283294967645166,A
0.0409564114395447,0.0871666739544767,0.0204579550175622,0.1725271540310023,0.0476662437931957,0.0436741289234144,0.047023913396803,0.0304469089200399,0.0278489505568324,0.0207658860992262,0.0214250741096447,0.0691853192948776,0.1652393038714456,0.0445469280245746,0.0682191468212105,0.0630987766177073,0.0297512251284412,A
0.0456037202373407,0.101132981427167,0.0117549619725162,0.1182929380326677,0.0808546876888975,0.0257726439008859,0.0378885411324175,0.0086332487841053,0.0145349780230673,0.0291637904062548,0.0117772616163694,0.0776628861600638,0.123241261878779,0.0517503874326665,0.1451694172092441,0.0569304638717035,0.0598358302258529,A
0.0835293574408772,0.0680990893428212,0.0116806079927189,0.0786033521281946,0.1519409009518054,0.0092358840184972,0.0345495744497727,0.0078416051782917,0.0090595805451658,0.0219341339758783,0.0158601416899144,0.1296706781039746,0.1460275561734819,0.0453623759187387,0.067177497465457,0.0927191609178652,0.0267085037065445,A
0.1286537442407068,0.076161025248657,0.019317329616147,0.0681414581314779,0.0565011711242221,0.0631320817449672,0.0445882002070599,0.0186835292484842,0.0430159755913175,0.0228210695095376,0.0272710166819277,0.1039769849317955,0.1360004783292919,0.0794782934497217,0.0344941285953987,0.0466018924342681,0.0311616209150184,A
0.0668998449148203,0.0761057804879101,0.0229968165177651,0.1304353889897176,0.0409561147063424,0.121267675255104,0.0121062859019777,0.0116464849940129,0.0242212650398247,0.0151797871258426,0.0148416663753417,0.0464128715921864,0.0975025609855715,0.0669345977184292,0.0882949695816854,0.1352664955417601,0.0289313942717078,A
0.0819055324270822,0.1045653757416283,0.0177067946974126,0.1602806660844274,0.0448272988944917,0.1558012850167696,0.0323774890418043,0.0167963654087027,0.0114149143251654,0.0176234732351908,0.0151380788059465,0.0465849799016669,0.1050922477826957,0.053129565720125,0.0577936954030482,0.0282553499348611,0.0507068875789808,A
0.0785415341522549,0.0799412340553508,0.012592811995761,0.1138043935614551,0.0357022967755806,0.0451419200816213,0.0460851840503658,0.0178436970556993,0.0260482915532557,0.0223611452661079,0.0216229580364332,0.1186371042512729,0.1445415164819747,0.0320397638065186,0.1136829538485658,0.0537979422855007,0.0376152527422811,A
0.0445575434792515,0.0736832086621126,0.0166842864050549,0.2735566581176952,0.0403916764317731,0.0375946978432919,0.0432985201548489,0.013449061948496,0.0146875523131261,0.0059083477912526,0.0239037219781984,0.0448044780797594,0.1040519197334497,0.05269518253422,0.0737584596406442,0.0793046057344816,0.0576700791523433,A
0.0672360593241673,0.1087408315685542,0.0184364616113894,0.0708882717956043,0.0318737639280464,0.0796316747505203,0.026637228729566,0.0297281009821885,0.0222322129335198,0.0160788444792918,0.0088124973957894,0.1408273688631922,0.1058405217078961,0.0873732790009516,0.0375092762886982,0.0983275711297007,0.049826035510923,A
0.0792453800490284,0.0590019731715323,0.0094663048021953,0.0599818512961239,0.0720423906278843,0.0350849884680357,0.0890910200177859,0.0091746388625877,0.0239147225398717,0.0211858477012391,0.0337991025213301,0.0696199221164853,0.1697629356887408,0.0829380210418217,0.0935926641752427,0.0741853553352878,0.0179128815848064,A
0.1122435585763428,0.0462858704252825,0.0161437631095427,0.0702365067426263,0.0343237766643309,0.0590802913889611,0.0236824632209374,0.0096448436905182,0.0149402532356912,0.0093690960275969,0.0143438367388468,0.1137559175521955,0.129236515952223,0.0619469345504526,0.1995238585570556,0.058505858724906,0.0267366548424895,A
0.0854612860432179,0.0617589234423604,0.015507686491663,0.0982802562090124,0.0634903362851183,0.0790645280475729,0.0600600420699319,0.0130568677367998,0.0121473361219058,0.0175516065999956,0.0197038123249142,0.0800129645789058,0.1553185677042351,0.0507351098141617,0.0862378685920774,0.0748803274697591,0.026732480468368,A
0.0436959522938547,0.0897558022601936,0.0243208363171187,0.1348470616744779,0.0257628658600687,0.1237955567964917,0.054383930556255,0.0083745388259808,0.0149730978491745,0.0164558830699543,0.0318606053482453,0.0685575363431068,0.1281413388161107,0.0446458926976197,0.0777666486434741,0.0645175188095708,0.048144933838302,A
0.0844946643424701,0.0928901699493986,0.0288393746633584,0.0888044509281976,0.0670596780474597,0.0468505315707548,0.0266807183624312,0.0126380618076975,0.011479674473735,0.0302424050450435,0.0095676280477375,0.0493676944617142,0.1383062811914439,0.0641768848773092,0.1149763553663923,0.1219541835715061,0.0116712432933493,A
0.0549885842690925,0.1279066887446526,0.0200680304904242,0.1032534056054233,0.0783570459621163,0.0380520236554722,0.0773866251060846,0.0227768935980717,0.0102618140675847,0.0242973285283459,0.0107766538755433,0.0458234223845739,0.1247607357186793,0.0369983743096362,0.0644888763806039,0.079904572125105,0.0798989251785897,A
0.0634680808221548,0.1295892411566769,0.0171267112858859,0.060071541083642,0.0186354285531075,0.0329343558398033,0.0227482336254843,0.0153276825529711,0.0180732799086901,0.0139430850186057,0.0165417326140471,0.0808529920189178,0.1567634619955178,0.1186923599807314,0.0836024671113373,0.1053953050426546,0.0462340413897718,A
0.1012700711648898,0.0821991525621855,0.012694421333865,0.2203027433601601,0.0735197697646146,0.0323622361505945,0.062345873764337,0.0158854050583343,0.0132874025394619,0.0150711952079046,0.0129308896572531,0.0669524725681935,0.1020460620109159,0.0697050359561626,0.0415670513444393,0.0400465305920402,0.0378136869646475,A
0.1086617335158748,0.0789041166804646,0.034738473757285,0.0932015447737918,0.1113236006371548,0.0420959926810936,0.0589170807632936,0.0079388940687605,0.0210870838209859,0.0141012135257004,0.0321307821431541,0.0464471599986186,0.1240455615853029,0.0447747961337818,0.0731684193676664,0.0566077370788863,0.0518558094681842,A
0.1052155439782844,0.0536503102726868,0.016465454647173,0.1710826741082492,0.0259900659710639,0.060577182894402,0.0257436731408417,0.0103496679282953,0.0293237409811617,0.0122170828719062,0.0114821098707919,0.0555479401318202,0.1333185112994177,0.0447049137992727,0.1100814676198157,0.0510735128772982,0.0831761476075188,A
0.0529867085293129,0.0813143781985123,0.0166083718492213,0.1187583530735694,0.1497955764628811,0.0859597260364474,0.0738444429950325,0.0116540010264114,0.0131143468769003,0.0161793882604093,0.0132435335206897,0.0626246468840985,0.1224719040514074,0.0534018210230595,0.044154596511397,0.0367055298594658,0.0471826748411834,A
0.074946150507805,0.0835120854405775,0.0187879796802102,0.1438586790698244,0.0807910521265344,0.0351121576522791,0.0371673822521379,0.013644940233723,0.0208263000397066,0.0126434840197438,0.0205366362529079,0.0296351505391061,0.0747770870546798,0.058475287913492,0.1564447204140415,0.0831409121269047,0.0556999946763255,A
0.0834094673694419,0.091867183109785,0.0172995739876672,0.1311235604362874,0.0354544698726075,0.119925364808499,0.0419133026667404,0.0222850035563037,0.0199081758104088,0.0093840394377848,0.0100784213426862,0.0718459105128405,0.1263939144237353,0.0756643098248383,0.0631430909540221,0.0457153244621546,0.0345888874241966,A
0.1082088456592887,0.0581457440813493,0.0156510333178028,0.1236802177078982,0.0524774534094307,0.0417279389999935,0.0414300301766554,0.0167252823765145,0.0197399790646103,0.0189713425675629,0.0139513012066231,0.0405265200228565,0.2345348936194209,0.0573842523282989,0.0425193943425167,0.0832249331324325,0.031100837986744,A
0.0677313353544389,0.1116040377352205,0.0154115930544623,0.1527160025354022,0.0849629068744618,0.0542931597424189,0.0380942843296382,0.0096083781443748,0.0188705165130357,0.021306889214219,0.0207843422860178,0.0423464953284343,0.1214140789390133,0.0487999409270359,0.1222459088651783,0.0393353199833053,0.0304748101733421,A
0.0633187615112403,0.1391483780092568,0.0129149762023744,0.1789348067409722,0.0528812324138367,0.029198526883165,0.050797614908571,0.0137501148617079,0.0204814220465518,0.0099813560956465,0.0133204587409524,0.0284317798242141,0.0903799216355054,0.0890837975115659,0.0534661181897111,0.1318896479684876,0.0220210864562403,A
0.0558168090599577,0.0919371316546134,0.0191975577456489,0.129394986370464,0.0889311652855845,0.0135999333921858,0.0641582964448996,0.0193733372201111,0.0235119459980772,0.0250970729441185,0.0186762807134404,0.0347108407641166,0.160230534552849,0.0653267467687644,0.1149349705567663,0.0454422696734199,0.029660120854982,A
0.0527739413010546,0.1105187148074179,0.016142777745273,0.1638583051443598,0.0363101031669066,0.0970209971330453,0.0176411492014575,0.0245462673020895,0.0115818036267252,0.0133547094560887,0.0153753770592587,0.0405412989338364,0.1541943231638649,0.0794519221061403,0.0665944250724225,0.0778007717772234,0.0222931130028349,A
0.0970925505751004,0.1021775433234922,0.0126391683251163,0.0905395233210234,0.0575279443655616,0.0731681826007264,0.0668749492095577,0.0241158813084241,0.0221606180104688,0.0156727011632004,0.0085408983939408,0.0432521066664003,0.1654178792720782,0.04330146083898,0.0616048901246218,0.085334939635482,0.0305787628658249,A
0.1275564144510529,0.0697958486338065,0.0170814279740051,0.2056388200680064,0.0235195978213208,0.0419830593170776,0.0160356878269469,0.0090252395324861,0.023593684174732,0.0207843505606636,0.0188158576464546,0.1326038850847481,0.0838225676407228,0.0612520556146346,0.0858707126446417,0.0456380823159333,0.0169827086927664,A
0.0757067601317675,0.0941894801278658,0.0161057820566501,0.0749990431659281,0.0539973985221317,0.0543729037549092,0.064841420789665,0.0102916048749936,0.0128116775680226,0.0155215049862222,0.0350804759634719,0.0516928583877263,0.1599858833804809,0.0633708834286001,0.0815421476370242,0.0977004171178193,0.0377897581067206,A
0.1083817332926011,0.0805826498473785,0.0254176623419825,0.2409806452364738,0.0312463265448885,0.0662748132396645,0.0632818761875824,0.00801420233849,0.0164351369148189,0.0175691191720142,0.016307205345924,0.0637740549933528,0.1427897147803075,0.0304885625815867,0.0242030948987141,0.0321256444812691,0.0321275578029508,A
0.0946809111098374,0.0941536890520292,0.0082529198183375,0.1083946812998861,0.0390381757239594,0.0215059681179055,0.023579431431934,0.0136296839004336,0.0240272738310211,0.0134541302416242,0.0200046279547623,0.078732068660361,0.1294395577343594,0.1111010925758119,0.0423189987218098,0.1386450191096067,0.0390417707163201,A
0.0627295341541297,0.0658695561380056,0.025136785557045,0.0535969801850587,0.1262843591540178,0.0396245419024775,0.0328342813842523,0.0178753671368956,0.016662401098043,0.0151544413035927,0.0239021731065521,0.0700568007435392,0.1481887016971015,0.0885948399430329,0.1169311464996893,0.0669505917109552,0.0296074982856111,A
0.0799678540255895,0.0772363774656507,0.0224410538998698,0.0995956704723481,0.0986770660634715,0.0747108474270826,0.019770959176911,0.018765128748718,0.0237185562553137,0.0128677311299161,0.0092936771111909,0.0549316180085278,0.1553846617798283,0.0455088991339181,0.0586154429002855,0.042050058728493,0.1064643976728847,A
0.1444465200232484,0.1053084881721911,0.0093528175400946,0.0749760613118497,0.0833607505230307,0.0246584848665509,0.0348214715010007,0.0138365591003075,0.0448464174424986,0.0116938535972511,0.034422160999628,0.0396296352540327,0.1672332129257011,0.0415548311072661,0.0543708985408313,0.0550424013912621,0.0604454357032546,A
0.0758613516304272,0.1519718357100552,0.0154936690322447,0.1581524661978633,0.0296022422566527,0.0615206277090534,0.0327604051814857,0.0123703039775852,0.0125389945946399,0.0144765211197667,0.0186187527978051,0.1125737754498668,0.0900470197486095,0.0632760090474061,0.0353023933367805,0.0944147587738819,0.0210188734358754,A
0.1399995125913684,0.1214484398357905,0.0149445878711953,0.0729277692614929,0.0458757387125299,0.0222386640084024,0.0549054022284979,0.014533911974986,0.0096153774777444,0.0081362888371595,0.0320893512526963,0.1263000134997183,0.1578790028361343,0.0569281979463046,0.0394847024895407,0.0457665663808602,0.0369264727955778,A
0.0283091291397717,0.2111049412460798,0.0118086093372938,0.0871813700699666,0.1238338810751295,0.0715889239217711,0.0771874401756703,0.0105594924962725,0.0203404154758297,0.0133915094078802,0.0134350797830855,0.033717564422477,0.1305394914162787,0.066538655419097,0.026580638072362,0.0454404889182118,0.0284423696228221,A
0.1194406317707135,0.0699037583802164,0.015191156276759,0.0451183065989606,0.069344621584154,0.0564115289447513,0.0857898195595378,0.0362295081694143,0.0256023320478912,0.0154886615534559,0.0396973013745269,0.0467328341595037,0.144882152459952,0.0674597861610152,0.0739521366237927,0.0630097919514695,0.0257456723838855,A
0.0802611343058018,0.1214369168445446,0.0123950093112187,0.083455496248218,0.23091839837458,0.0197151540429926,0.0290605811739318,0.0074439547458807,0.0157701690524897,0.0141256849703961,0.0235830649587188,0.0567435806340912,0.1306374288958764,0.0668424907319852,0.0520002163964904,0.0352330870440756,0.0203776322687076,A
0.0679914910414447,0.0911332123505385,0.0289238536016528,0.0307855628815249,0.0718784292602263,0.1033198088825631,0.0342735722521281,0.0150726484040566,0.0305782744381503,0.0140466864406384,0.0213318559538514,0.0426561042440967,0.1207729829184737,0.0876347155444173,0.0427637833215811,0.1559066545303098,0.0409303639343456,A
0.0790134542738312,0.2021146292334602,0.0225022960925175,0.0465702731747733,0.0633163319468021,0.0328568053722913,0.0163004829874462,0.0312605313405637,0.0099489947381677,0.0150023694906739,0.0186626391013095,0.0763478640877454,0.1795450378588471,0.0669097566728426,0.0666098271876935,0.0469797444190535,0.0260589620219804,A
0.0389801298623156,0.0690451250645172,0.028206321512263,0.1704235688192875,0.0531229858388478,0.0355851397947298,0.0286497454463625,0.0158124804361848,0.025412648960477,0.0211123082260295,0.0174382861806839,0.052813704421049,0.1387903059078124,0.0466737982427353,0.0936968814917326,0.1071133890932048,0.0571231807017664,A
0.0582196797019755,0.05020945999468,0.017612234650552,0.1271022996481488,0.0510199501066034,0.0480592060532272,0.0511374961758679,0.0107625937220981,0.0111311542223064,0.0182086912549783,0.0229267615598539,0.1237315895475183,0.0749055774779135,0.0708709804873497,0.1638073689727026,0.0577906636306302,0.0425042927935934,A
0.0843853543189946,0.0636113410430314,0.0116328535730203,0.1221533975398405,0.0494551861436982,0.0976833613016803,0.0814785864425517,0.0115833724670733,0.0324694612389062,0.0113889403546193,0.0172651976510376,0.0964252665727457,0.1071778789347797,0.08865329495477,0.0310813239004532,0.0366085494870998,0.0569466340756972,A
0.1363300684876199,0.0356718910086037,0.0143904561829594,0.0628300354165463,0.0855230993834146,0.0275066614609146,0.0202215095225232,0.0128297235207804,0.0373722123484682,0.0094181714815926,0.0076682882842586,0.0672859140545748,0.1313059001508656,0.1439604086757489,0.1219500852011412,0.06161737836465,0.0241181964553372,A
0.0589145767164291,0.0649160321122937,0.0187315449461939,0.0955396124683397,0.0953370035204664,0.05042083788397,0.0267668585291968,0.022932062022541,0.011902327803023,0.0096463428563438,0.0103451938042184,0.0894957497322714,0.1728045289260844,0.0383344289207679,0.106692131378573,0.0878295513239383,0.0393912170553487,A
0.0630817529258418,0.0711062990541436,0.0134797781701792,0.117451763072563,0.0402953192874391,0.0755744975285112,0.0427182450414932,0.0065737485626166,0.0156114736989443,0.0144825984716542,0.018056228435229,0.1110731686903748,0.1722173595457534,0.0694560095283935,0.0534252041322195,0.0649552339558168,0.0504413198988261,A
0.0729671783054508,0.1046760203671894,0.0246459373686291,0.0674596877278724,0.0297245342280797,0.0906110263766457,0.0509473692627988,0.0300867846069319,0.0280656862431042,0.0156417562043769,0.0225269447796906,0.0582726903206398,0.1139263243229529,0.0353777444388903,0.089329387627215,0.1325909756036065,0.0331499522159256,A
0.0953998429142657,0.0838155436257432,0.0137332303012577,0.1893534237264026,0.0162841600768767,0.0492929474931046,0.02191375068205,0.0068368918727384,0.0126424958391423,0.0098150572271491,0.0144295861019535,0.0390729021448381,0.2298606049541874,0.0578504268214861,0.0476126965589722,0.0902581394684172,0.0218283001914144,A
0.0750356595078004,0.1539967275430592,0.013118412457979,0.1377091926540675,0.0661058875294779,0.0353835248939093,0.0403864179470432,0.0108027646241263,0.0144154209027795,0.0079091186322821,0.0239041320400407,0.0555742654211015,0.1174362472892204,0.0413471265172139,0.065320590422846,0.085278335665557,0.0562761759514955,A
0.0590497555395339,0.1179727917544992,0.0201574203203069,0.0882172389919282,0.0278898973345483,0.0297768233762384,0.028598801481796,0.0112299769491285,0.0164518815805927,0.0122783328642509,0.0074621512102901,0.0843469740030452,0.1764260318713966,0.0962855468298628,0.1404497805336041,0.0474870051639294,0.0359195901950481,A
0.1093550811590265,0.078142319842105,0.0227047063950492,0.1218433446319264,0.0181298342779037,0.0628643713225077,0.0439067077392123,0.0205881269428653,0.0092204512349135,0.0193339745513138,0.0210463766428689,0.0770856698776547,0.140299427934708,0.0522954175520455,0.1090816141852293,0.0424943878167082,0.0516081878939613,A
